37.530916	-5.623928
37.532115	-5.623692
37.538247	-5.622676
37.540323	-5.622387
37.541864	-5.622323
37.543833	-5.622397
37.550008	-5.622515
37.553743	-5.622547
37.554984	-5.622569
37.556076	-5.622333
37.557039	-5.621606
37.557788	-5.620450
37.558537	-5.619091
37.559019	-5.618299
37.560795	-5.615142
37.562582	-5.611953
37.563288	-5.610711
37.563438	-5.609310
37.563340	-5.607440
37.563302	-5.606791
37.563064	-5.603317
37.563353	-5.601915
37.564080	-5.600823
37.565086	-5.600213
37.569335	-5.597623
37.573327	-5.595173
37.574033	-5.594787
37.575499	-5.594199
37.577757	-5.593396
37.580004	-5.592530
37.586650	-5.590325
37.590524	-5.589019
37.591637	-5.588484
37.592580	-5.587553
37.593458	-5.586428
37.595628	-5.583284
37.595838	-5.582952
37.597673	-5.581196
37.602691	-5.576574
37.603237	-5.575343
37.603323	-5.573930
37.603665	-5.572635
37.604543	-5.571726
37.605634	-5.571565
37.606505	-5.571793
37.607025	-5.571946
37.607732	-5.572154
37.608198	-5.572197
37.608727	-5.572111
37.609733	-5.571544
37.610835	-5.569082
37.611435	-5.567809
37.612216	-5.566696
37.613907	-5.564673
37.614452	-5.563389
37.614977	-5.562148
37.616058	-5.559269
37.617320	-5.555716
37.618180	-5.554194
37.621269	-5.548894
37.622361	-5.547163
37.623346	-5.546444
37.625476	-5.545566
37.627740	-5.544687
37.628725	-5.544074
37.629790	-5.543382
37.631814	-5.541838
37.634996	-5.539817
37.635835	-5.539228
37.636080	-5.538994
37.636314	-5.538729
37.636789	-5.538019
37.637515	-5.536812
37.638198	-5.535500
37.639109	-5.533344
37.639559	-5.532295
37.640075	-5.531295
37.642479	-5.527053
37.642664	-5.526813
37.642804	-5.526649
37.642920	-5.526517
37.643033	-5.526400
37.643392	-5.526095
37.645566	-5.524159
37.646194	-5.523624
37.646568	-5.523315
37.646984	-5.523026
37.647383	-5.522913
37.647773	-5.522868
37.648184	-5.522916
37.649553	-5.523144
37.651376	-5.523462
37.651570	-5.523537
37.651730	-5.523594
37.651765	-5.523635
37.651809	-5.523657
37.651855	-5.523637
37.652004	-5.523622
37.652311	-5.523591
37.653117	-5.523730
37.654502	-5.524023
37.655585	-5.524441
37.655753	-5.524506
37.655837	-5.524538
37.656161	-5.524678
37.656318	-5.524746
37.656485	-5.524819
37.656831	-5.524968
37.657624	-5.525312
37.658359	-5.525630
37.658626	-5.525889
37.658816	-5.526073
37.658896	-5.526261
37.659139	-5.526826
37.659327	-5.527262
37.659466	-5.527586
37.659536	-5.527748
37.659597	-5.527890
37.659767	-5.528285
37.659961	-5.528736
37.659906	-5.529182
37.659802	-5.529365
37.659716	-5.529516
37.659552	-5.529805
37.659299	-5.530250
37.659267	-5.530307
37.659248	-5.530357
37.658911	-5.531254
37.659409	-5.531679
37.659254	-5.532282
37.659071	-5.532996
37.659678	-5.533215
37.659606	-5.533479
37.660387	-5.533796
37.660661	-5.533874
37.660982	-5.533857
37.661119	-5.533859
37.661215	-5.533869
37.661260	-5.533879
37.661318	-5.533876
37.661373	-5.533829
37.661411	-5.533726
37.661428	-5.533612
37.661420	-5.533535
37.661477	-5.533366
37.661511	-5.533253
37.661630	-5.532852
37.661935	-5.531804
37.662554	-5.529714
37.662721	-5.529092
37.662956	-5.528337
37.663089	-5.527538
37.663263	-5.524509
37.663653	-5.518966
37.663978	-5.517723
37.664412	-5.516556
37.667987	-5.511647
37.669863	-5.508609
37.670099	-5.507220
37.670685	-5.504526
37.671037	-5.502857
37.671206	-5.502103
37.671376	-5.501567
37.672124	-5.500261
37.672848	-5.499133
37.674486	-5.496909
37.675047	-5.496155
37.676264	-5.494026
37.677432	-5.491557
37.678631	-5.489105
37.680043	-5.486768
37.680651	-5.485601
37.681207	-5.484435
37.681404	-5.483761
37.681528	-5.483033
37.681636	-5.481668
37.681674	-5.480975
37.681707	-5.480232
37.681868	-5.478729
37.682164	-5.477517
37.682592	-5.476207
37.683444	-5.473678
37.685066	-5.468332
37.685410	-5.466851
37.685650	-5.465226
37.686588	-5.462276
37.687462	-5.458589
37.688670	-5.453496
37.690100	-5.447557
37.691243	-5.442080
37.697874	-5.414758
37.704397	-5.387282
37.705861	-5.378524
37.706342	-5.376091
37.707062	-5.373799
37.707511	-5.371843
37.707589	-5.370990
37.707651	-5.370028
37.707565	-5.368834
37.707645	-5.367918
37.707890	-5.366816
37.708005	-5.366030
37.708024	-5.364715
37.708020	-5.362550
37.707909	-5.360616
37.708228	-5.358754
37.708176	-5.356707
37.707909	-5.355641
37.707882	-5.353853
37.708404	-5.351248
37.708535	-5.350808
37.708642	-5.350526
37.708722	-5.350383
37.708732	-5.349568
37.708586	-5.349326
37.708661	-5.349121
37.708666	-5.349029
37.708713	-5.348847
37.708824	-5.348473
37.709011	-5.348057
37.709106	-5.347842
37.709170	-5.347541
37.709130	-5.346509
37.709142	-5.344404
37.709133	-5.344337
37.709091	-5.344019
37.708952	-5.343706
37.709185	-5.343417
37.709054	-5.343222
37.708996	-5.343136
37.708177	-5.341687
37.707944	-5.341275
37.707905	-5.341174
37.707875	-5.341097
37.707909	-5.340907
37.708106	-5.339453
37.708357	-5.337659
37.708296	-5.336219
37.708181	-5.335030
37.707970	-5.332991
37.707909	-5.332393
37.707916	-5.331924
37.707902	-5.331211
37.707997	-5.330063
37.708283	-5.328839
37.709044	-5.326325
37.710199	-5.322663
37.711762	-5.317098
37.712434	-5.314896
37.712686	-5.313436
37.712856	-5.311805
37.712916	-5.310319
37.712905	-5.308482
37.712852	-5.307081
37.712735	-5.305892
37.712576	-5.304480
37.712746	-5.303482
37.713128	-5.302568
37.713319	-5.301942
37.713648	-5.301216
37.714536	-5.299543
37.715835	-5.298343
37.716903	-5.297280
37.718520	-5.295387
37.719767	-5.293044
37.721016	-5.290805
37.721480	-5.290313
37.723011	-5.288691
37.722959	-5.288561
37.722945	-5.288416
37.722982	-5.288245
37.723053	-5.288129
37.723150	-5.288050
37.723263	-5.288019
37.723385	-5.288041
37.723928	-5.286766
37.724577	-5.284906
37.725992	-5.280289
37.727370	-5.275380
37.727634	-5.272985
37.728200	-5.266437
37.728856	-5.258302
37.729425	-5.255739
37.730120	-5.253298
37.731091	-5.251358
37.733919	-5.248707
37.735983	-5.246766
37.740263	-5.240825
37.742506	-5.237887
37.753887	-5.231204
37.763266	-5.225771
37.764937	-5.224522
37.766517	-5.222837
37.767675	-5.220889
37.769779	-5.215867
37.771461	-5.212196
37.774602	-5.205336
37.776492	-5.203017
37.777956	-5.201714
37.778613	-5.201313
37.782846	-5.200756
37.784877	-5.200440
37.786278	-5.200192
37.786822	-5.200090
37.787162	-5.199962
37.787420	-5.199814
37.787678	-5.199675
37.787908	-5.199456
37.788286	-5.199121
37.788628	-5.198695
37.788945	-5.198165
37.789207	-5.197516
37.789328	-5.197132
37.789423	-5.196659
37.789485	-5.196186
37.789491	-5.195586
37.789399	-5.194752
37.789207	-5.193879
37.788893	-5.192496
37.788783	-5.192013
37.788751	-5.191480
37.788783	-5.190383
37.788907	-5.189107
37.788962	-5.187822
37.788988	-5.186568
37.788886	-5.185360
37.788465	-5.182843
37.788477	-5.182534
37.788563	-5.182209
37.788654	-5.181988
37.788831	-5.181564
37.789483	-5.179807
37.790337	-5.177167
37.790733	-5.175961
37.790907	-5.174908
37.791034	-5.173882
37.791426	-5.170998
37.791641	-5.169489
37.791871	-5.167959
37.792387	-5.165999
37.792789	-5.164108
37.796077	-5.149732
37.796875	-5.146468
37.797239	-5.144823
37.797396	-5.144016
37.797566	-5.143245
37.799380	-5.137721
37.799861	-5.136908
37.800687	-5.136430
37.801453	-5.136222
37.801944	-5.135681
37.802309	-5.133596
37.802894	-5.129245
37.803332	-5.125897
37.803533	-5.124969
37.803914	-5.123695
37.804078	-5.123185
37.804155	-5.122626
37.804168	-5.121455
37.804333	-5.113315
37.804399	-5.109855
37.804524	-5.106562
37.804532	-5.106377
37.804677	-5.105972
37.805018	-5.105451
37.805934	-5.103933
37.806759	-5.102567
37.806924	-5.101824
37.806610	-5.100378
37.806231	-5.098587
37.806370	-5.097567
37.806536	-5.096484
37.806698	-5.095381
37.807215	-5.093238
37.807381	-5.092070
37.807544	-5.090877
37.807606	-5.089690
37.807601	-5.088502
37.807601	-5.087328
37.807852	-5.085944
37.808140	-5.084975
37.808678	-5.083858
37.809179	-5.083008
37.809367	-5.082793
37.809639	-5.082476
37.809852	-5.082117
37.810220	-5.081369
37.810406	-5.081064
37.810820	-5.080672
37.811365	-5.080343
37.812238	-5.079866
37.812540	-5.079524
37.812739	-5.079105
37.812887	-5.078616
37.812952	-5.078018
37.813020	-5.075661
37.813514	-5.074762
37.813733	-5.074435
37.813830	-5.074045
37.813820	-5.073516
37.813778	-5.072449
37.813654	-5.071284
37.813716	-5.070917
37.813890	-5.070076
37.813805	-5.069399
37.813559	-5.067603
37.813479	-5.067039
37.813493	-5.066450
37.813443	-5.064440
37.813586	-5.062457
37.814086	-5.060886
37.814507	-5.059361
37.814647	-5.057807
37.814575	-5.053465
37.814507	-5.053013
37.814327	-5.052212
37.814167	-5.051845
37.813966	-5.051365
37.813813	-5.050834
37.813703	-5.050372
37.813885	-5.045792
37.813459	-5.040726
37.816124	-5.033032
37.817767	-5.028927
37.817993	-5.028361
37.819123	-5.025409
37.819671	-5.023643
37.820118	-5.019873
37.821269	-5.006136
37.821872	-5.001536
37.822633	-4.995738
37.823184	-4.992414
37.823874	-4.990397
37.824030	-4.989339
37.824048	-4.988175
37.824173	-4.986689
37.825558	-4.981148
37.826222	-4.979316
37.826986	-4.977397
37.827217	-4.976427
37.827305	-4.975397
37.827297	-4.972604
37.827297	-4.972592
37.827031	-4.972477
37.826902	-4.972392
37.826760	-4.972254
37.826631	-4.972091
37.826468	-4.971765
37.826306	-4.971216
37.826191	-4.970804
37.826157	-4.970581
37.826157	-4.970460
37.826218	-4.970246
37.826346	-4.970023
37.827092	-4.968872
37.827445	-4.968315
37.827540	-4.968177
37.827716	-4.967911
37.827885	-4.967499
37.828014	-4.967164
37.828211	-4.966075
37.828394	-4.965396
37.828618	-4.964581
37.828868	-4.963671
37.829139	-4.962538
37.829262	-4.961997
37.829479	-4.961096
37.829723	-4.960238
37.829906	-4.959620
37.830021	-4.959199
37.830136	-4.958968
37.830428	-4.958436
37.830563	-4.958126
37.830767	-4.957697
37.831044	-4.957002
37.831214	-4.956496
37.831343	-4.956152
37.831485	-4.955629
37.831607	-4.955191
37.831763	-4.954822
37.832109	-4.954281
37.832475	-4.953826
37.832760	-4.953372
37.833085	-4.952874
37.833526	-4.952239
37.834052	-4.951419
37.834088	-4.951363
37.834631	-4.950659
37.835071	-4.949998
37.835539	-4.949217
37.835756	-4.948728
37.835891	-4.948350
37.836122	-4.947732
37.836359	-4.947157
37.836624	-4.946599
37.836712	-4.946351
37.836786	-4.946127
37.836861	-4.945707
37.836942	-4.945166
37.836996	-4.944823
37.836984	-4.944388
37.837083	-4.944172
37.837476	-4.943314
37.837787	-4.942627
37.837903	-4.942233
37.838031	-4.941580
37.838133	-4.941022
37.838134	-4.940962
37.838137	-4.940760
37.838140	-4.940593
37.838093	-4.939949
37.837991	-4.938422
37.837973	-4.937829
37.838287	-4.937810
37.838403	-4.937630
37.838518	-4.937141
37.838687	-4.936772
37.838904	-4.936334
37.839263	-4.935776
37.839446	-4.935424
37.840124	-4.933914
37.840680	-4.932686
37.841142	-4.931707
37.841805	-4.930300
37.842347	-4.929090
37.842569	-4.928574
37.842720	-4.928223
37.843208	-4.927124
37.843622	-4.926189
37.844042	-4.925331
37.844462	-4.924532
37.844652	-4.924052
37.844909	-4.923974
37.845262	-4.923777
37.845397	-4.923683
37.845499	-4.923554
37.845682	-4.923176
37.845926	-4.922550
37.846150	-4.921889
37.846245	-4.921631
37.846410	-4.921720
37.846488	-4.921762
37.846763	-4.920929
37.847017	-4.920354
37.847329	-4.919693
37.847410	-4.919547
37.847884	-4.918603
37.848420	-4.917462
37.849030	-4.916165
37.849688	-4.914767
37.850988	-4.912003
37.852181	-4.909660
37.853537	-4.906595
37.856227	-4.900587
37.858096	-4.897445
37.858895	-4.896148
37.859173	-4.895698
37.860202	-4.894119
37.860249	-4.894027
37.860266	-4.893993
37.861188	-4.892133
37.862014	-4.889867
37.863492	-4.885816
37.864596	-4.882657
37.865100	-4.881055
37.865169	-4.880855
37.865268	-4.880575
37.865311	-4.880454
37.865365	-4.880303
37.866053	-4.877791
37.869346	-4.868281
37.872136	-4.860689
37.873574	-4.855784
37.874001	-4.854359
37.875611	-4.848989
37.875660	-4.848823
37.875730	-4.848570
37.877463	-4.842282
37.877862	-4.840389
37.877981	-4.839692
37.878485	-4.836678
37.878753	-4.835022
37.878906	-4.834903
37.878980	-4.834677
37.878951	-4.834527
37.878877	-4.834409
37.879183	-4.832386
37.880492	-4.823372
37.880574	-4.822876
37.880971	-4.820384
37.881150	-4.819139
37.881538	-4.816546
37.881618	-4.815888
37.882075	-4.812943
37.882180	-4.812085
37.882200	-4.811034
37.882223	-4.810304
37.882206	-4.809319
37.882248	-4.808754
37.882307	-4.808210
37.882348	-4.807875
37.882463	-4.807303
37.882555	-4.806877
37.882604	-4.806515
37.882635	-4.806110
37.882593	-4.805462
37.882568	-4.805350
37.882431	-4.804888
37.882096	-4.804183
37.882540	-4.803298
37.882903	-4.802495
37.883815	-4.800418
37.884504	-4.798882
37.885574	-4.796493
37.885848	-4.795659
37.886199	-4.794794
37.887377	-4.791974
37.889638	-4.786481
37.892247	-4.780651
37.892351	-4.780464
37.892728	-4.780708
37.892932	-4.780941
37.893199	-4.780337
37.893691	-4.779230
37.894038	-4.778449
37.894340	-4.777770
37.894599	-4.777187
37.894846	-4.776630
37.895793	-4.774480
37.896164	-4.773446
37.896051	-4.773260
37.895958	-4.772910
37.897573	-4.768914
37.897680	-4.768640
37.897759	-4.767961
37.897743	-4.767350
37.897639	-4.766726
37.897483	-4.765459
37.897353	-4.764688
37.897220	-4.763571
37.897189	-4.763253
37.897139	-4.762860
37.897084	-4.762425
37.897049	-4.762113
37.896927	-4.761007
37.896859	-4.760379
37.896741	-4.759288
37.896481	-4.757650
37.896378	-4.756822
37.896075	-4.754395
37.896030	-4.754038
37.895958	-4.753463
37.895840	-4.752521
37.895624	-4.750792
37.895618	-4.750621
37.895605	-4.750037
37.895528	-4.749572
37.895522	-4.749394
37.895497	-4.748798
37.895473	-4.748545
37.895429	-4.748366
37.895368	-4.748143
37.895257	-4.747782
37.895319	-4.747523
37.895474	-4.747308
37.895278	-4.747282
37.895212	-4.747194
37.895142	-4.747102
37.895068	-4.746886
37.895068	-4.746767
37.895109	-4.746553
37.895244	-4.746106
37.895312	-4.745978
37.894025	-4.745489
37.893282	-4.745473
37.892678	-4.745415
37.891465	-4.745408
37.891017	-4.745377
37.890780	-4.745308
37.890525	-4.745189
37.890320	-4.744793
37.890279	-4.744441
37.890515	-4.743745
37.891826	-4.741302
37.892842	-4.739501
37.893261	-4.738721
37.893509	-4.738223
37.893705	-4.737754
37.893944	-4.737149
37.894430	-4.735447
37.894627	-4.734357
37.894694	-4.733556
37.894692	-4.732581
37.894692	-4.732305
37.894613	-4.730650
37.894472	-4.729725
37.893907	-4.727653
37.890023	-4.720253
37.889268	-4.718492
37.888667	-4.716608
37.888307	-4.714930
37.888030	-4.712443
37.888028	-4.710182
37.888290	-4.707927
37.890473	-4.699606
37.891236	-4.696885
37.891553	-4.695857
37.892507	-4.690510
37.894270	-4.677852
37.894697	-4.675798
37.896881	-4.669645
37.898612	-4.665263
37.899337	-4.663335
37.904124	-4.651149
37.904823	-4.648874
37.905208	-4.646867
37.905862	-4.638137
37.905507	-4.631090
37.904431	-4.617487
37.904303	-4.615357
37.904333	-4.614293
37.904432	-4.613212
37.904688	-4.611752
37.904993	-4.610680
37.905810	-4.608828
37.907564	-4.605438
37.908459	-4.603801
37.909297	-4.602359
37.910489	-4.600556
37.911255	-4.599396
37.911777	-4.598583
37.912369	-4.597691
37.912695	-4.597196
37.914269	-4.594835
37.920339	-4.585848
37.920857	-4.585081
37.922433	-4.583515
37.925770	-4.581955
37.933043	-4.578222
37.934125	-4.577598
37.934867	-4.576992
37.935522	-4.576262
37.936543	-4.574420
37.936852	-4.573338
37.937308	-4.568045
37.937383	-4.566923
37.937587	-4.565833
37.937952	-4.564788
37.940667	-4.561102
37.941325	-4.560227
37.942360	-4.558225
37.943688	-4.552700
37.944159	-4.551097
37.944488	-4.550267
37.944870	-4.549376
37.946180	-4.546333
37.946905	-4.544993
37.947664	-4.543668
37.948056	-4.543003
37.950785	-4.538368
37.951385	-4.537005
37.951698	-4.535917
37.952137	-4.530977
37.952790	-4.518574
37.952818	-4.517054
37.952850	-4.515985
37.952427	-4.511960
37.952182	-4.509828
37.950831	-4.497958
37.950551	-4.495502
37.948724	-4.479427
37.948655	-4.477350
37.948768	-4.475892
37.948935	-4.474795
37.949482	-4.472640
37.950153	-4.470943
37.950980	-4.469413
37.951548	-4.468593
37.952372	-4.467602
37.953738	-4.466330
37.954738	-4.465617
37.956370	-4.464808
37.961220	-4.462935
37.962988	-4.462719
37.963836	-4.462761
37.964743	-4.462790
37.965216	-4.462820
37.965764	-4.462921
37.966337	-4.463077
37.966329	-4.462672
37.966295	-4.462350
37.966222	-4.462078
37.966164	-4.461823
37.966059	-4.461558
37.965935	-4.461250
37.965425	-4.459982
37.965292	-4.459676
37.965151	-4.459530
37.964871	-4.459412
37.965260	-4.458591
37.965563	-4.457831
37.966183	-4.457267
37.966373	-4.456938
37.966825	-4.456439
37.967381	-4.456032
37.967572	-4.455890
37.967320	-4.455095
37.967154	-4.454798
37.966955	-4.454587
37.966744	-4.454445
37.966251	-4.454428
37.966328	-4.453412
37.966415	-4.452680
37.965860	-4.451262
37.965687	-4.450573
37.965553	-4.449300
37.965767	-4.448167
37.965775	-4.447828
37.965252	-4.445033
37.965130	-4.444732
37.963723	-4.442145
37.962413	-4.437898
37.962397	-4.437707
37.962673	-4.435310
37.962668	-4.434867
37.962113	-4.432012
37.961887	-4.428840
37.961827	-4.428608
37.961390	-4.427610
37.961215	-4.426670
37.961172	-4.426088
37.961302	-4.424940
37.960992	-4.421222
37.960905	-4.420848
37.959207	-4.417622
37.959022	-4.417220
37.958822	-4.416595
37.958750	-4.415968
37.958650	-4.411793
37.958973	-4.409390
37.958963	-4.408980
37.958788	-4.407447
37.958730	-4.407183
37.957125	-4.403905
37.957052	-4.403603
37.957382	-4.401992
37.957395	-4.400530
37.958370	-4.397243
37.958577	-4.394595
37.958793	-4.393333
37.959700	-4.390703
37.960257	-4.388277
37.960110	-4.386492
37.960147	-4.386073
37.960945	-4.382040
37.961323	-4.380542
37.961737	-4.379337
37.962078	-4.378737
37.962905	-4.377717
37.964978	-4.375293
37.965605	-4.374747
37.966285	-4.373635
37.966558	-4.372750
37.966813	-4.372183
37.966960	-4.372008
37.967512	-4.371767
37.968987	-4.371453
37.969068	-4.371475
37.969442	-4.371838
37.969648	-4.372130
37.969912	-4.373072
37.969983	-4.373188
37.970177	-4.373290
37.970342	-4.373187
37.970315	-4.372992
37.969662	-4.371712
37.969468	-4.371458
37.969133	-4.371145
37.968553	-4.370782
37.968395	-4.370477
37.967973	-4.370113
37.967560	-4.369477
37.967523	-4.369200
37.967723	-4.368442
37.967893	-4.367998
37.968055	-4.367733
37.968632	-4.367112
37.968893	-4.366733
37.970125	-4.363238
37.970665	-4.359580
37.973042	-4.354552
37.973775	-4.352523
37.974052	-4.351273
37.974335	-4.348827
37.974668	-4.347005
37.975100	-4.345542
37.976227	-4.343350
37.977887	-4.340770
37.979195	-4.338315
37.979617	-4.337280
37.979927	-4.336007
37.980285	-4.332175
37.980472	-4.330990
37.980810	-4.329300
37.981327	-4.325545
37.981412	-4.324645
37.981455	-4.322395
37.981530	-4.321762
37.982378	-4.318127
37.982455	-4.317053
37.983087	-4.313092
37.983190	-4.310860
37.982543	-4.308142
37.982247	-4.306133
37.982148	-4.302313
37.982110	-4.301857
37.981892	-4.301025
37.981493	-4.300042
37.981290	-4.299629
37.981335	-4.299471
37.981395	-4.299243
37.981422	-4.299140
37.981461	-4.298990
37.981533	-4.298681
37.981617	-4.298496
37.981775	-4.298287
37.982030	-4.298009
37.982048	-4.295777
37.982132	-4.291899
37.982641	-4.291925
37.982500	-4.291091
37.982534	-4.290018
37.982698	-4.288872
37.982958	-4.287747
37.983937	-4.285462
37.985140	-4.282983
37.985971	-4.281293
37.985979	-4.281239
37.986002	-4.281262
37.986082	-4.281272
37.986196	-4.281249
37.986275	-4.281182
37.986319	-4.281096
37.986327	-4.280984
37.987478	-4.281213
